scorer,,,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice,mice
labeled-data,BRAIN-wt.exp0051.day01.cam01,BRAIN-wt.exp0051.day01.cam01.mp4_snapshot_01.48.32.757.jpg,322.3327946380417,240.11451082775753,334.13490973431794,241.04579760683131,325.9304076304685,229.15468321864506,309.82235083046913,281.92976405022193,324.4467708199422,258.61547131338074,315.89969048669354,256.6974187409257,333.42826691511976,260.5335238858358,245.81401986205066,271.5443063765381,278.87792592520725,276.2071649239063,450.62669496340425,260.44582677239833,440.53975822670384,255.3413590591748,441.743255600772,270.785502367127,476.48789559037897,230.45150142528138,455.0936203121245,245.40641956699776,459.7766053768634,251.10734143380148,450.61269651827894,240.09646098772035,520.4529662253922,217.17189818886658,500.34953634353843,231.21005890301856,498.8160019336263,227.602685398662,507.9521847583391,235.7038710947459,510.7941369905852,223.985343294241,476.02468713242865,250.6378221434735,494.06831722758955,239.08161327652903,488.93346112626404,233.23470279192992,499.55982118012133,245.14086888663726,423.43675712660445,268.8169154164961,453.19847579980086,261.1820460134638,116.3775328420915,326.33381654316395,126.39206238375665,320.36395723468536,113.97896063458369,312.42783528280194,141.1142288625848,363.09154894870153,128.1648077136342,339.7672296897325,121.06539518827577,342.79459907682417,135.65619605203756,336.9890787928431,176.398620149156,365.53252063971456,159.02746230796552,369.23333579575376
labeled-data,BRAIN-wt.exp0051.day01.cam01,BRAIN-wt.exp0051.day01.cam01.mp4_snapshot_01.50.23.300.jpg,130.6162941149134,57.857839816102626,136.04745511732492,50.61629181288727,123.37474611169804,45.78859314407704,165.10222000909857,62.363645428432136,141.92940583448956,58.55251680201346,137.69194418689293,64.98923789482842,146.11331839033835,51.640787175470734,163.104120156881,112.0703098677163,,,149.57238730690878,116.19317442462314,138.67768328831858,117.59289050623569,146.60068296505713,129.0663951810536,137.42836121172633,85.3566723330771,142.79677461000867,107.02249988832413,149.10936956844554,106.09450272484482,136.77395968672417,108.07522517969953,151.1340134573569,40.9608944752668,,,331.51921315718556,95.4844526151714,329.06191134837803,84.76931469860358,316.84182506815216,93.41207945162421,365.72227408985583,76.14127592616335,341.3571066494348,83.00603569214724,344.7983145490202,89.57935733422705,338.0630828381048,76.22076593427792,418.1911150994,85.0136448281602,391.8507205367332,79.09382356663552,139.92735207907918,81.1566874463873,143.92927818870774,74.47256803762069,132.901689649445,72.04327803042837,180.94141607684955,92.90426249113159,154.78718591813282,84.03739856512883,151.72690869736894,89.18170674362514,158.31674526743095,79.07023614445694,236.82566482873858,85.61710716176148,208.08750944665104,92.02187265380707
labeled-data,BRAIN-wt.exp0051.day01.cam01,BRAIN-wt.exp0051.day01.cam01.mp4_snapshot_01.51.13.300.jpg,549.663483763758,155.29258811728596,551.7460980198019,172.53799844263796,569.9403048738316,159.23264806674425,530.7118212925617,181.5676182043649,547.4212291470415,168.61244085100162,546.7216737630358,162.2739830150572,548.4615405318928,176.23786450858015,494.868428577383,197.89439598472717,512.8610647623517,189.52386236425122,171.5674849791069,273.2027812966926,159.23863105062742,276.6481958625399,171.65173279980039,290.7943005861965,153.03561511047027,232.06809960206138,161.75182605823719,260.29732228979196,167.9244405926687,258.3520818703837,155.63041346314765,262.5244430527133,143.52232329810874,178.82659226668446,146.06101279723163,206.48171911704966,128.20244478050827,65.09938781931798,133.85986550075543,61.66706049653375,,,152.55378200849657,90.64002688699554,139.66822911893257,75.96170982414101,133.49042384480003,80.08644822205862,145.9669252117932,71.3980839121786,191.33973009080697,98.10075097232736,171.65173279980039,95.87596683298321,499.71675978015503,239.86707579027077,507.2435778720462,244.98401522582597,498.92578998839303,231.78567668003592,472.59590048674727,260.56833191280583,492.76045292695795,252.36463930666875,489.93775218120436,247.7759833239179,495.713852928805,257.142318497941,426.91629991314164,228.63768022526472,446.91077826945474,249.235620915179
labeled-data,BRAIN-wt.exp0051.day01.cam01,BRAIN-wt.exp0051.day01.cam01.mp4_snapshot_02.25.27.615.jpg,268.00671030142234,328.4888544358622,253.98749812653364,323.72536773869444,254.9221298018595,343.590124937556,278.8858049506945,285.96660191738624,264.5849321743975,312.50178510990935,271.5703048183456,315.2629214186485,257.0872088119149,310.596854596852,323.72424086732286,269.6731189101517,299.2384605489376,275.7077422461645,363.5527548850073,428.9871749808895,350.87318208500716,431.9133750338291,,,342.35075728545564,399.4175206344268,353.02399226577194,422.1497065952085,360.0127968069065,421.1147094665797,346.12286744251713,424.6512356474938,383.46701189384953,367.43401695355897,361.00937749553367,380.20387200048725,242.90024741882743,342.412333102019,250.29182626749363,334.32343549404465,238.57687111111701,330.836841697504,288.225966773856,353.8483607546723,261.5883901682854,346.5962456578677,258.5201876273296,353.15104199536415,265.1848653908313,340.0625837688075,346.8007425557391,356.91656329562807,316.3976446499045,358.86905582169084,153.29168743249477,369.07247641578914,155.44670427952138,356.47715143648253,136.99820442526024,358.89100077088773,191.48174198794914,355.01748330719937,166.40622692470916,359.1574718217148,166.83776171973673,366.74630679926423,165.80619648829455,351.7337005883658,248.89491150076418,365.0201676191539,219.5670252092902,355.6301404596988
labeled-data,BRAIN-wt.exp0051.day01.cam01,BRAIN-wt.exp0051.day01.cam01.mp4_snapshot_02.25.31.953.jpg,237.08694934963737,301.23355148651336,244.85106639465033,293.74932360788677,236.46488237054842,285.02096177108245,278.9248462427084,296.6048486922858,253.89774022274426,304.43125438361477,250.05088935757271,311.45550716718276,256.9711711276367,297.0632162035603,,,,,365.4087492119659,432.46848523063557,353.8061428950773,433.62980257168334,,,345.6339559549853,397.32820612989974,357.0594165140495,423.2955788885359,363.4588984593004,422.74036565448665,351.03007672483125,424.451612682789,385.3712553203602,365.717486378462,362.9948998775608,377.32273446874797,,,,,,,166.53330127892633,262.65753613485396,143.9989178303117,275.3228915202333,148.69089719405167,280.8269442353898,,,220.07590357615797,263.85044368992845,192.04139172839712,256.605652757776,129.86564769305687,280.71500701699716,141.6581822217588,280.0791626696287,138.46130445173003,267.86273190934793,123.1292781037624,309.81887905949395,135.59846870524035,291.28235487211475,130.53024514398473,290.72824700642144,141.0673127841936,291.8835153501063,93.18302478614638,291.2359763361904,103.30806221709105,310.76712805509675
labeled-data,BRAIN-wt.exp0051.day01.cam01,BRAIN-wt.exp0051.day01.cam01.mp4_snapshot_02.27.11.633.jpg,310.3929721761336,289.14690636142427,299.26070710447135,298.5180114742524,316.8885937957794,304.38765201250084,294.6074152146502,273.55858418484473,303.3193421256785,289.0586118890608,308.48643037124214,284.64592887502835,298.3785135979503,293.69724536280995,296.56843585526525,234.67230356127752,286.19675558324445,255.2278359427332,364.9447506302263,428.29249799497865,351.579794204762,428.465209035304,,,355.520031696777,396.6308873705916,354.8227129374688,418.5590948720352,361.6186570297719,418.6426885948585,347.76217002829793,419.1905852901271,384.0222251278987,362.3273907810255,376.82892622423543,386.14134929519867,139.0716305797046,367.434016953559,127.93940562686777,361.3890979259863,123.9850722396726,375.79480990609676,139.41548565685198,328.1144217572224,137.08588414314042,352.4042512567275,144.3370989688768,355.55433950357764,129.75249980515525,349.7072070811642,132.14443995826204,305.05487626772384,140.30148105619432,314.5250027092233,427.9512970417705,38.12397403635546,433.3582746961626,46.77323744228784,434.0253520700147,40.50573997601865,394.5397988945423,55.922025763911904,414.90058588746274,49.13043964196144,411.7867760203522,41.00914357481886,418.80292916619095,57.342950361413564,340.1088354896242,63.80478343423523,368.4647013745111,60.61211233046847
labeled-data,BRAIN-wt.exp0051.day01.cam01,BRAIN-wt.exp0051.day01.cam01.mp4_snapshot_02.27.28.300.jpg,331.94274566734424,434.3154555801575,325.90477002415946,433.5385879193738,,,333.9348514389925,402.4321905290359,337.6838895611449,423.7326128868217,343.8052970676848,424.2552685265835,331.800172606851,423.2373955030049,314.06884352970235,359.5890066167424,316.80944305438504,384.7901705923473,378.24471128540415,430.1315430243087,365.971901121581,430.96832553547847,,,355.5386984704727,396.4729309436911,367.71345937733525,419.08610220349135,373.36397765333066,417.07613410132325,362.1153776841339,421.0029267627114,370.79430288822266,363.20978061835,373.77404693451103,383.26015282401573,117.22038113293613,340.2291313697472,126.78064194490983,341.0195155251649,134.67546670592196,333.3065668862999,144.67471912068982,336.2293350420528,132.16250789259718,356.252878500709,128.13563593616604,361.81912389521335,136.14898114461732,350.704670625962,127.598982446907,310.70855759503877,140.1840117346537,318.9111505977494,502.4367713311818,34.57898416491992,507.00143084635147,44.50085255336756,519.5864601340982,35.620845087922085,471.91979957397035,52.075959942170385,493.8903232513237,44.406309041114085,491.7360811733725,38.28400598722112,495.87950158507465,51.13550632579498,440.45207850882366,86.6418085988304,456.1455310796436,70.17296615583548
labeled-data,BRAIN-wt.exp0051.day01.cam01,BRAIN-wt.exp0051.day01.cam01.mp4_snapshot_02.27.31.538.jpg,365.0842143820879,432.511450783393,356.63309993827266,435.3919404729351,,,332.77617587134205,401.2279076352306,349.5328215233442,422.30091744686837,353.5191213152165,418.9483835390655,345.6171915941297,425.5074950411152,307.886546980803,355.136875721176,315.01414770383974,381.9171129599897,380.2162770110319,430.35288364722305,371.3135174011304,430.88180980238684,,,355.61358373177814,397.3401974340635,369.9640009788614,417.91611648344707,374.49373144307935,415.2735573047307,365.15324558680834,420.75925300334353,369.12157380285515,362.3864908570637,,,122.32083154884012,336.2028512978079,133.54729075581164,335.75792000159845,126.22356213831739,323.6408738571195,130.61972601210005,361.1397863610924,128.63397957553585,342.88801209478686,122.54571627282283,343.0829885974177,134.53148644192976,342.3143694460539,166.2137080030156,365.0167357219673,147.42607124458362,367.51629307230195,362.39407931735684,24.117481780777634,370.60923181020627,28.14607994438098,370.79430288822266,13.201627129607923,353.29653698718283,46.80780495986587,357.8988407986165,29.720504994219034,354.50874520118003,26.617262220697693,361.37486750156796,32.55274558420903,403.3812689026917,65.70285015291923,375.49676928883804,59.66822681690645
labeled-data,BRAIN-wt.exp0051.day01.cam01,BRAIN-wt.exp0051.day01.cam01.mp4_snapshot_02.28.18.300.jpg,495.18603522636704,241.52759700384016,495.5556867447302,254.22189048709396,502.7180992034629,247.3680533687341,463.7275022628197,234.06884122767622,481.91562009155155,242.34195446233377,483.8307042125473,235.17788964480783,480.0376326566181,249.9007415560682,415.59769966297256,222.7325849443204,440.1777452717895,226.43577900664903,115.36467203068099,370.0266576209112,111.79725877508702,356.13329635933513,98.32369627695476,367.46639896732614,152.47806449372942,348.9731931486656,125.25989878569024,356.6417104333863,127.59607784677635,362.43788609278386,123.3752776579644,350.89243077077924,193.486290523289,332.1589488663449,173.1334417516093,341.7866020023715,267.5706897772101,323.23808466254576,256.54740067285115,327.05785453873625,266.5143335784027,334.9547201909144,267.6025453646824,283.1888647145959,259.5809974494228,307.3118013028538,269.265905119316,308.70245461596085,250.64357526699365,305.2750075400406,,,,,273.2895802040826,152.25070731998278,262.1710828399923,150.79103919069965,263.37800750719487,164.6706728635291,256.7399218375808,112.77291217381904,268.59478254263183,137.08030945823248,275.2162770456129,136.4768471246312,262.2216084369451,138.16307392678786,223.52589597038607,83.97576854070174,242.64212683699148,95.73052518046792
labeled-data,BRAIN-wt.exp0051.day01.cam01,BRAIN-wt.exp0051.day01.cam01.mp4_snapshot_02.28.26.633.jpg,362.71861875128707,424.25333503981227,359.7951635089875,412.9243726798523,351.43526371748186,420.0747060307581,399.8568236055836,406.1028128524203,376.6984006772155,415.3466586427895,378.92746782483596,421.8191776434154,374.82407307159485,409.15615720689294,443.81324985802974,374.6755672588006,423.16517779998986,392.44954721976944,384.9502268954303,66.03002905822076,385.69579475429055,77.12038769381765,394.560016906896,75.1705369411522,341.8281154794135,75.73367549539331,367.9805388082573,73.17304587034603,367.7995337142127,65.55637655500891,368.21792496979765,80.70053352535949,,,321.5024793630613,75.33103713723844,351.4764664603518,433.6023129294915,340.6262766865997,433.48004624734506,,,332.95860978001343,400.6270893770529,339.47196455165323,422.5768499742771,346.0682620223459,421.53179850404075,333.33904629999336,423.7070157154521,318.2930844689636,346.9162999131417,324.93117013857767,375.27902959240186,318.468443904724,294.1589015305631,307.0834754898066,290.10316083674127,315.4442684423443,306.7302032295633,337.1792081435503,245.96959456034097,317.34919895540156,270.26628785421923,325.45724844585874,272.9466082394515,309.5007567213984,268.5264210853625,374.4185133910693,262.2562137732022,355.71118104942957,252.69192805064856
labeled-data,BRAIN-wt.exp0051.day01.cam01,BRAIN-wt.exp0051.day01.cam01.mp4_snapshot_02.28.34.558.jpg,466.98914866443494,406.74149100038943,474.78412095429763,397.4275698336269,460.10673286526435,393.9863619340415,502.0223460270763,400.836395719445,479.56050567248457,406.3323207493908,477.40946444167673,412.16387211221036,481.5109407526612,400.4002393298479,491.24244408297426,366.7334108806826,503.5884028983236,383.3359880450079,272.20327301889654,232.35560257019992,263.2308280229919,224.64012028845178,259.83965817036045,238.56979200823503,298.3012248428977,205.19230293667178,276.24145371002766,219.66038510828335,280.9237084242965,225.3313985579426,271.6810408271237,213.86752982725926,320.62933118614507,159.57402223725265,315.7895837147277,187.07638412602626,356.3759755133785,430.4060500659078,344.8277711142331,432.31358310801295,,,337.32716700088093,405.02825004088686,348.53831294219117,423.632765885841,354.79030430090535,422.42070230952055,342.1094654349105,425.49810974356615,320.10347146976744,356.5716972507622,327.0881140160975,381.39125554563833,244.44107562063124,251.08059094502636,255.4682377468963,249.72648218956851,248.89491610481645,234.6723058633037,262.94701150555636,307.35739366466913,252.56289435277733,273.21925762877396,246.36114054678745,274.18441424098773,259.224582145568,272.4722669483722,260.82374178680277,334.9128585256628,262.99783985859375,321.2823738305903
labeled-data,BRAIN-wt.exp0051.day01.cam01,BRAIN-wt.exp0051.day01.cam01.mp4_snapshot_02.29.42.222.jpg,504.94918584972976,395.73466883552175,499.0950232584762,403.5291581794379,513.8148805557782,404.84868393886455,477.0036782061002,380.71019059481335,495.22014930636266,392.2604257524058,499.1173939783207,387.6074082751432,491.244233368448,397.0657537013715,457.08942119725793,347.51976224674297,461.9171198660682,369.2444062563891,203.67478757744277,352.3572884322034,193.64340673612506,348.5056769697189,193.9798437471,368.6409439227877,204.3325598440286,318.7789650912581,201.3709002997956,341.71790702129914,207.28344468505517,343.6765131952503,195.83935060199795,340.12464109910854,198.20408008230896,260.0177238745574,207.32758903659737,289.62197052895846,501.1479511033629,409.2533810188327,498.4518515453958,416.8897803378341,507.6279467480623,416.73746986613094,467.7666721240646,395.84235626100013,485.8354430858811,409.8229135261665,488.4579034381013,404.38019341733195,483.64555940325806,415.4715549496926,461.67587436830775,345.39346291465364,467.5870855064195,369.5729209747611,126.9078449994778,306.6596829976163,138.9770916715034,308.90160479344775,,,125.7886000501554,352.3474609155532,125.66946209836537,326.1620105353823,118.3071995996923,324.4427496153529,133.36376835479018,327.7635532807498,153.97256996357422,372.9650663893971,135.79561288744483,368.63761511743826
labeled-data,BRAIN-wt.exp0051.day01.cam01,BRAIN-wt.exp0051.day01.cam01.mp4_snapshot_02.32.04.313.jpg,365.36204087227793,424.99361935187795,356.7296027414291,429.9554982257552,368.8470985130068,439.1039314288785,345.6366023324349,405.21882609489734,356.7932536105589,421.5038727434825,362.2864738271736,417.40709682891685,351.7171711483928,426.0144336214265,308.1176114701049,375.41066536431697,335.7374451113082,382.42732127254936,384.9502268954303,433.48769934845063,374.10223357746275,432.8023718933063,,,370.10227227976145,398.85966792900655,374.8845907779776,419.94347198979415,382.01358329395305,418.92598877528553,,,411.82974617716195,383.1240399292185,394.43978376283377,397.93634553091044,340.3930222880683,430.5668858795484,327.62394697670607,430.5695276529457,,,324.92060304498847,387.4077896359694,332.16215104820384,415.6569303055938,338.4128500871155,415.29824643221104,326.224896927095,415.67526827146366,362.92037711298104,381.158538949206,341.7170886356606,374.88586891166835,408.8840661941092,253.0555100421934,397.8979924905266,258.6916598240014,398.0526312639661,268.0132058981054,,,393.1447534701992,243.46203855582004,397.85521279022146,238.23497767310897,388.4078425512351,248.79171258664172,,,,
labeled-data,BRAIN-wt.exp0051.day01.cam01,BRAIN-wt.exp0051.day01.cam01.mp4_snapshot_02.32.05.434.jpg,382.48073516343607,427.448215757977,373.6210096079232,434.881738861772,,,348.6963225303606,406.45067501093484,366.4309334964925,425.23778465712996,370.9292324104209,420.4399054335646,361.9965751873808,429.9884596343423,313.83872675242174,379.9200577850779,337.76882416773935,386.801131691364,,,,,343.2912155058833,438.98299780049695,370.1912976249107,395.1076376401798,,,,,,,412.0987004366543,383.4705968059345,394.51838113147386,397.5465776048904,335.0146703740391,431.9099454386687,323.1139193434005,429.243352642183,,,326.13809480578027,389.15866326523127,330.43505311826,419.30617203477345,336.29651331778973,418.75439360565207,324.49866949043536,419.63262742002854,365.85266154328605,380.82413787499206,343.1999851701508,374.612617721978,404.56959352845894,290.47072972100784,393.1132742794162,293.92535693140667,399.1570371715351,303.4670118938496,381.0531671634967,252.77617587134208,392.43183491130554,277.7314172595138,398.96990102381045,276.0033876874179,386.12631127652037,279.6556019599942,,,,
